ts,event_type,user_id,date_from,date_to,origin,destination,num_adults,num_children
2017-04-24 21:44:06,search,7256b5,2017-05-21,2017-05-25,BER,ROM,5,0
2017-04-24 17:19:38,search,f10311,2017-10-02,2017-10-02,PAR,TCI,1,0
2017-04-25 00:24:12,search,c643f7,2017-05-14,2017-05-14,CGN,IST,2,0
2017-04-25 00:04:40,search,f36da2,2017-05-04,2017-05-12,MUC,AYT,1,0
2017-05-01 03:47:05,search,741008,2017-05-11,2017-05-23,PAR,HKT,1,0
2017-05-01 01:52:21,book,08858a,2017-05-24,2017-06-14,STR,MNL,1,0
2017-05-01 00:25:56,book,87eed1,2017-05-20,2017-05-23,BER,ATH,2,0
2017-04-30 17:58:44,book,c6b04a,2017-07-08,2017-07-18,STR,BHX,1,0
2017-04-30 22:21:03,book,08ff7d,2017-06-10,2017-06-14,DUS,PAR,2,0
2017-04-30 20:20:05,search,e7c086,2017-07-18,2017-07-22,CGN,BER,2,0
2017-04-30 23:09:03,search,4271b0,2017-05-17,2017-05-19,DUS,MUC,2,0
2017-04-30 18:07:44,search,937471,2017-05-09,2017-05-09,MUC,BER,1,0
2017-04-30 13:59:26,search,5b59ea,2017-07-01,2017-07-05,SXF,LTN,1,0
2017-04-30 20:48:33,search,54173c,2017-07-03,2017-07-09,DUS,MRS,1,0
2017-05-01 16:50:32,book,f6c8e0,2017-05-25,2017-05-25,BCN,CGN,1,0
2017-05-01 19:30:55,search,91b1ea,2017-08-23,2017-09-16,PAR,IAD,1,0
2017-05-01 21:56:51,search,bfdc7f,2017-08-17,2017-08-23,CGN,VCE,1,0
2017-04-30 01:48:55,book,955e46,2017-06-16,2017-06-19,TLS,LYS,2,0
2017-04-30 02:31:57,search,f685c1,2017-09-18,2017-09-27,CDG,AGP,1,0
2017-04-29 23:40:12,search,c3c7e4,2017-05-27,2017-05-27,MUC,MOW,1,0
2017-04-29 15:41:36,search,4e2343,2017-05-02,2017-05-02,PAR,ZRH,1,0
2017-04-29 16:04:49,search,ed6ec2,2017-05-05,2017-05-13,MUC,MIA,1,0
2017-04-29 19:01:00,search,23b993,2017-05-06,2017-05-06,IZM,FRA,1,0
2017-04-29 14:18:16,search,3ed1da,2017-05-15,2017-05-18,BER,STR,1,2
2017-04-30 01:30:08,search,400c77,2017-06-11,2017-06-13,CGN,TXL,1,0
2017-04-29 18:53:51,search,4ee896,2017-11-10,2017-11-17,LYS,BCN,2,0
2017-04-29 14:03:36,search,c3f382,2017-05-02,2017-05-06,LIS,PAR,1,0
2017-04-25 14:42:48,search,ec5447,2018-02-09,2018-02-26,FRA,CUN,4,1
2017-04-26 02:46:30,book,de39d3,2017-12-07,2017-12-08,CGN,MIL,1,0
2017-04-25 23:58:55,search,a7e536,2017-07-01,2017-07-04,BER,ROM,2,0
2017-04-26 01:20:19,search,8a34a6,2017-06-08,2017-06-20,PAR,HAV,2,0
2017-04-26 00:05:06,search,0c4b7e,2017-09-20,2017-09-20,MUC,LED,1,0
2017-04-25 23:54:19,search,2de21a,2017-05-18,2017-05-30,VIE,DUS,1,0
2017-04-25 14:10:49,search,324260,2017-05-02,2017-05-20,ZRH,KTM,1,0
2017-04-26 02:23:31,search,909da4,2017-06-26,2017-06-28,MUC,BER,1,0
2017-04-23 22:32:18,book,9d6a28,2017-09-13,2017-09-13,DUS,LHR,1,0
2017-04-23 21:59:21,search,e86c1d,2017-05-17,2017-05-19,CGN,SXF,1,0
2017-04-24 00:43:10,search,19f91d,2017-06-27,2017-06-30,BER,STR,2,1
2017-04-23 22:02:09,search,80d10d,2017-05-26,2017-05-26,TCI,DUS,1,0
2017-04-23 22:09:05,search,6ba6b0,2017-06-08,2017-06-15,MUC,LPA,1,0
2017-04-23 22:18:33,search,6aaee4,2017-08-24,2017-08-30,BER,BCN,1,0
2017-04-24 02:36:18,search,20d144,2017-04-24,2017-04-24,MUC,BER,2,0
2017-04-24 02:31:55,book,52a560,2017-07-05,2017-07-10,DUS,LIS,2,2
2017-04-24 01:40:15,search,0a3a7d,2017-07-22,2017-07-22,AGP,MUC,3,0
2017-04-23 14:25:53,search,b0985e,2017-07-30,2017-07-30,MAD,MUC,1,0
2017-04-23 18:51:41,search,da08f2,2017-05-06,2017-05-09,BER,BUH,1,0
2017-04-23 23:42:22,search,1c1df1,2017-07-18,2017-07-21,FRA,BER,4,0
2017-04-24 00:01:34,search,9bba53,2017-05-16,2017-05-20,MUC,MAD,1,0
2017-04-23 19:36:29,search,1d49b1,2017-07-28,2017-08-10,TXL,DME,1,0
2017-04-29 17:36:39,book,58dd6c,2017-06-15,2017-06-22,HAM,IST,2,0
2017-04-29 15:01:55,book,252be3,2017-06-17,2017-06-25,IST,BER,3,0
2017-04-29 23:40:14,search,c3c7e4,2017-05-27,2017-05-27,MUC,MOW,1,0
2017-04-29 13:43:29,search,508acb,2017-05-21,2017-05-25,MUC,LON,3,0
2017-04-29 23:38:02,search,402eb4,2017-05-16,2017-05-18,PAR,BER,2,0
2017-04-29 19:04:36,search,9a845c,2017-05-29,2017-06-06,CDG,JFK,1,0
2017-04-29 21:37:13,search,aa767c,2017-05-03,2017-05-05,DUS,LON,2,0
2017-04-27 16:07:56,search,329f36,2017-05-04,2017-05-19,MUC,BKK,1,0
2017-04-27 11:49:47,search,634eb3,2017-05-11,2017-05-11,YVR,YTO,3,0
2017-04-27 22:33:35,search,74cc31,2017-06-14,2017-06-18,BER,FCO,5,0
2017-04-23 21:49:29,search,e5ceb3,2017-05-09,2017-05-15,MUC,BUH,2,0
2017-04-23 17:54:49,search,e1cced,2017-05-03,2017-05-08,DUS,CGN,1,0
2017-04-24 23:48:11,search,6a2a71,2017-04-26,2017-04-26,CGN,IZM,1,0
2017-04-25 01:49:50,search,f10311,2017-10-13,2017-10-13,TCI,PAR,4,0
2017-04-24 17:07:08,book,b482f6,2017-04-27,2017-04-28,MUC,MIL,1,0
2017-04-24 09:34:46,book,d6abf7,2017-05-27,2017-05-30,PAR,NCE,1,0
2017-04-25 00:44:22,book,2dd064,2017-06-25,2017-06-28,PAR,TLS,2,0
2017-04-24 11:00:24,search,abf6eb,2017-04-25,2017-04-25,DUS,AUS,1,0
2017-04-25 01:28:25,search,047070,2017-04-26,2017-04-26,BER,MOW,1,0
2017-04-24 21:13:30,search,7d127c,2017-05-02,2017-05-06,HAM,MUC,1,0
2017-04-24 18:31:20,search,45e11b,2017-12-12,2017-12-18,BER,NYC,1,0
2017-04-24 15:12:22,search,f32df3,2017-05-16,2017-05-26,STR,IST,2,1
2017-04-24 22:33:24,search,946f7f,2017-06-25,2017-06-25,DUS,MIA,1,0
2017-04-24 14:32:17,search,47cb85,2017-04-30,2017-05-02,DUS,SAW,1,0
2017-04-25 00:01:03,search,f36da2,2017-05-04,2017-05-12,MUC,AYT,1,0
2017-05-01 22:32:46,search,f695df,2017-05-29,2017-05-29,DUS,BHX,1,0
2017-05-01 16:44:39,search,42ba98,2017-07-28,2017-07-28,NCE,CDG,2,0
2017-05-02 01:47:14,book,feab36,2017-05-16,2017-05-24,MUC,BER,3,0
2017-05-02 01:53:14,search,f6f373,2017-06-05,2017-06-08,LIS,HAM,1,0
2017-05-01 12:55:44,search,3ee45a,2017-07-15,2017-07-18,CGN,LON,3,0
2017-05-01 19:10:30,search,91b1ea,2017-08-23,2017-09-16,PAR,IAD,1,0
2017-05-01 22:37:47,search,9685c6,2017-08-22,2017-08-25,HAM,NCE,2,0
2017-05-01 17:43:52,search,7cf596,2017-05-09,2017-05-11,HAM,BUD,1,0
2017-05-02 01:30:49,search,f20d0a,2017-06-14,2017-06-18,BER,VCE,4,1
2017-04-25 13:30:48,book,36bbdf,2017-05-15,2017-05-16,HAM,CDG,1,0
2017-04-25 18:57:55,search,bc8d58,2017-05-27,2017-05-31,BER,ROM,2,0
2017-04-26 04:03:56,search,ef5841,2017-06-23,2017-06-29,PAR,ALG,1,0
2017-04-25 10:04:47,search,a46792,2017-04-25,2017-04-25,DUS,BCN,4,0
2017-04-28 20:40:50,search,790eb2,2017-05-04,2017-05-25,ORY,ALG,1,0
2017-04-28 16:59:40,search,2dff5d,2017-06-01,2017-06-02,DUS,MUC,1,0
2017-04-28 19:32:02,search,c113d4,2017-05-15,2017-05-19,MUC,OSL,3,1
2017-04-28 22:01:55,search,f66ca7,2017-05-30,2017-06-02,DUS,PAR,2,0
2017-04-28 20:20:53,search,9c9804,2017-07-10,2017-07-17,MUC,DXB,3,0
2017-04-29 02:11:08,search,cba50a,2017-09-16,2017-10-23,STR,SFO,2,0
2017-04-28 22:24:49,search,3c02c8,2017-10-08,2018-03-15,AMS,CPT,1,0
2017-04-28 11:51:56,search,406192,2017-05-17,2017-05-26,HAM,STR,1,0
2017-04-25 17:30:49,search,00ed68,2017-05-19,2017-06-23,DUS,CAI,1,0
2017-04-25 16:10:24,book,1c9e6a,2017-11-19,2017-11-26,DUS,PMI,4,1
2017-04-26 01:07:50,book,edbe17,2017-05-24,2017-05-28,STR,ROM,2,0
2017-04-26 00:35:21,search,08e914,2017-04-27,2017-04-28,DUS,VIE,1,0
2017-04-25 23:57:28,search,60ccaf,2017-05-15,2017-05-23,FRA,BER,1,0
2017-04-26 00:33:02,search,f61a74,2017-06-02,2017-06-05,CGN,ROM,2,0
2017-04-25 23:01:18,search,79f928,2017-07-20,2017-08-03,FRA,LPA,2,0
2017-04-30 22:51:09,search,f92525,2017-05-15,2017-05-20,DUS,VIE,1,0
2017-04-30 20:43:47,book,8c3239,2017-05-01,2017-05-01,PAR,LIS,1,0
2017-04-30 17:09:44,search,df3303,2017-05-01,2017-05-01,CGN,LED,2,0
2017-04-30 20:28:23,book,7b0537,2017-05-16,2017-05-20,PAR,PRG,1,0
2017-05-01 00:38:52,search,08858a,2017-05-24,2017-06-15,STR,MNL,1,0
2017-05-01 02:06:00,book,ce9fb5,2017-05-31,2017-06-09,DUS,IST,1,0
2017-04-30 11:49:19,search,b55f83,2017-04-30,2017-04-30,MIL,DUS,1,0
2017-04-30 12:27:26,search,cddbc0,2017-05-01,2017-05-01,VIE,TXL,1,0
2017-04-30 11:44:30,search,26d367,2017-06-13,2017-06-13,STR,PAR,1,0
2017-04-29 09:15:59,search,d4871d,2017-05-31,2017-06-08,STR,ADB,1,0
2017-04-29 23:40:56,search,4dfef2,2017-06-09,2017-06-15,LYS,LON,4,0
2017-04-29 22:12:12,search,bbed42,2017-05-16,2017-05-28,BER,PAR,1,0
2017-04-29 21:33:40,search,52dc4c,2017-05-14,2017-06-13,FRA,SAW,2,0
2017-04-29 20:22:30,search,aa767c,2017-05-03,2017-05-05,DUS,LON,1,0
2017-04-30 22:14:48,search,28109c,2017-06-30,2017-07-07,TXL,PMI,2,0
2017-04-25 22:39:35,book,95a3cb,2017-05-16,2017-05-20,DUS,ALC,1,0
2017-04-25 14:10:06,search,d39dfd,2017-11-15,2017-11-20,DUS,MRS,1,0
2017-04-25 19:50:21,search,a214e3,2017-09-18,2017-09-27,DUS,BCN,2,0
2017-04-25 17:11:54,search,6b9a46,2017-07-22,2017-07-22,MIA,FRA,2,0
2017-04-25 12:40:58,search,b7b94b,2017-05-15,2017-05-22,BER,PMI,2,1
2017-04-25 16:37:53,search,df594c,2017-06-09,2017-06-11,BER,BHX,1,0
2017-04-25 11:35:26,search,cd24d3,2017-10-04,2017-11-14,MUC,KTM,1,0
2017-04-30 23:27:51,search,dc380e,2017-06-08,2017-06-24,PAR,KTM,1,0
2017-04-30 20:00:03,book,7ca1f2,2017-09-01,2017-09-01,EDI,DUS,1,0
2017-04-30 22:26:28,book,8f02f8,2017-08-02,2017-08-04,TLS,NCE,2,0
2017-05-01 01:29:57,search,8fb758,2017-06-30,2017-06-30,BCN,HAM,1,0
2017-04-30 17:35:26,search,c4b40d,2017-06-07,2017-06-07,MUC,HAN,1,0
2017-04-30 21:09:07,search,144146,2017-05-20,2017-05-20,HAM,STR,1,0
2017-05-01 00:31:50,search,9707f0,2017-06-08,2017-06-08,ROM,HAM,1,0
2017-04-30 13:08:40,search,81297a,2017-05-13,2017-05-13,HAM,IZM,2,0
2017-04-30 09:36:07,search,cbf2c3,2018-02-04,2018-02-20,DUS,SIN,4,0
2017-04-30 22:36:45,search,1a281d,2017-05-03,2017-05-04,PAR,CMN,1,0
2017-04-28 17:30:22,search,be5665,2017-06-22,2017-06-29,MUC,SAW,3,0
2017-04-29 03:48:22,book,0035d4,2018-02-08,2018-02-20,DUS,AGP,3,1
2017-04-28 20:41:09,book,5d44ec,2017-05-10,2017-05-10,TXL,DUS,1,0
2017-04-28 19:46:39,search,5424d3,2017-07-05,2017-07-09,CGN,PMI,2,0
2017-04-28 18:46:59,search,ed5cda,2017-06-25,2017-06-25,ADB,AYT,2,0
2017-04-28 21:20:42,search,4f84c9,2017-08-31,2017-08-31,FRA,ROM,2,2
2017-04-28 18:40:07,search,e23ec1,2017-06-20,2017-06-20,STR,BER,1,0
2017-04-28 23:25:25,search,46cad7,,2017-05-24,AMS,MUC,0,0
2017-04-28 19:46:59,search,fd49f2,2017-08-08,2017-08-12,DUS,ZRH,2,0
2017-04-27 23:44:47,book,1505c0,2017-05-11,2017-05-19,STR,AYT,1,0
2017-04-27 17:22:58,search,8037ea,2017-05-09,2017-05-17,BER,ADB,1,0
2017-04-27 19:32:09,book,c08812,2017-05-14,2017-05-16,TLS,ORY,1,0
2017-04-27 17:25:22,search,4e5e5e,2018-01-02,2018-01-05,MUC,LIS,1,0
2017-05-01 15:27:48,search,42ba98,2017-07-28,2017-07-28,NCE,CDG,2,0
2017-05-01 21:17:10,book,c3968c,2017-08-30,2017-08-30,JFK,AMS,1,0
2017-05-02 01:05:26,search,28741b,2017-07-07,2017-07-14,DUS,ATH,2,0
2017-05-01 13:46:44,search,e2f43d,2017-05-02,2017-07-30,FRA,SAO,1,0
2017-05-01 21:41:24,search,762808,2017-06-23,2017-07-13,ZRH,MNL,2,0
2017-05-01 17:23:38,search,bb5807,2017-05-04,2017-07-06,STR,HYD,1,0
2017-05-01 20:50:37,search,fa34d9,2017-05-03,2017-05-05,CDG,CAS,1,0
2017-05-01 17:39:52,search,bb5807,2017-05-04,2017-07-06,STR,HYD,1,0
2017-05-01 22:33:52,search,035e1e,2017-05-04,2017-05-11,PAR,LIS,1,0
2017-04-28 16:50:18,search,f8a894,2017-05-29,2017-05-29,NCE,LYS,1,0
2017-04-29 00:45:36,book,ee34fb,2018-01-23,2018-02-09,BRU,CUN,2,0
2017-04-28 15:48:41,search,ee25ae,2017-07-22,2017-08-10,PAR,ATH,2,0
2017-04-29 00:08:51,search,f00d62,2017-07-03,2017-07-03,OPO,BER,1,0
2017-04-28 14:06:45,search,3020c8,2017-07-17,2017-07-17,LIS,OPO,1,0
2017-04-28 20:21:04,search,70da81,2017-11-23,2017-11-30,BER,ALC,2,0
2017-04-28 21:27:25,search,7f6051,2017-05-27,2017-05-27,HAM,STR,1,0
2017-04-28 15:37:44,search,128d36,2017-05-05,2017-05-05,DUS,LPA,2,0
2017-04-28 18:42:35,search,f8ec63,2017-05-10,2017-05-10,ORY,OPO,1,0
2017-04-28 19:28:53,search,6163e4,2017-05-22,2017-05-30,NCE,OSA,1,0
2017-04-28 16:48:04,search,6a5af0,2017-05-18,2017-05-18,TXL,PMI,1,0
2017-04-26 02:04:25,book,70372f,2017-05-12,2017-05-15,MUC,MOW,2,0
2017-04-25 12:32:07,book,4d0c50,2017-04-25,2017-04-25,CPH,FRA,1,0
2017-04-26 00:38:15,search,722660,2017-05-17,2017-05-21,DUS,ESB,1,0
2017-04-25 21:39:56,search,2ffbe3,2017-07-15,2017-07-17,MUC,DUS,1,0
2017-04-25 19:55:01,search,660b71,2017-05-02,2017-05-03,MUC,AMS,1,0
2017-04-26 03:03:37,search,beb74a,2017-09-15,2017-09-30,BER,SIN,4,1
2017-04-25 13:21:37,search,327103,2017-08-18,2017-08-18,BCN,CGN,9,0
2017-04-25 19:07:10,search,846a42,2017-05-03,2017-05-03,TXL,IZM,1,0
2017-04-26 00:27:06,search,be7b2c,2017-07-13,2017-08-17,MOW,MUC,1,0
2017-04-25 22:21:04,search,140612,2017-09-18,2017-09-18,LYS,ANC,2,0
2017-04-25 12:55:16,search,cd24d3,2017-10-04,2017-11-14,MUC,KTM,1,0
2017-04-26 01:54:10,search,2d1764,2017-05-16,2017-05-17,MUC,PAR,4,0
2017-04-30 01:10:18,search,55c39f,2017-06-08,2017-06-22,PAR,SHA,1,0
2017-04-29 14:31:10,search,6f3d72,2018-02-04,2018-02-25,AMS,HNL,2,0
2017-04-30 02:03:47,book,53ab9c,2017-06-21,2017-06-23,BER,REK,1,0
2017-04-29 21:13:52,book,36a29b,2017-05-16,2017-05-20,MUC,ALC,2,0
2017-04-29 15:13:51,search,7a29d0,2017-05-10,2017-05-13,TXL,DUS,1,0
2017-04-29 20:22:30,search,aa767c,2017-05-03,2017-05-05,DUS,LON,1,0
2017-04-29 22:32:54,search,53ab9c,2017-06-20,2017-06-22,BER,REK,1,0
2017-04-29 21:51:55,search,204c5b,2017-05-06,2017-06-08,PAR,YMQ,1,0
2017-04-29 23:53:19,search,361044,2017-04-30,2017-04-30,AYT,PAR,1,0
2017-04-28 22:30:26,search,644b32,2017-06-14,2017-06-16,MUC,TXL,3,0
2017-04-28 14:31:12,book,6416f2,2017-05-12,2017-05-12,HAM,LIS,1,0
2017-04-29 00:55:48,search,6a199d,2017-07-29,2017-08-05,DUS,LED,2,0
2017-04-29 00:00:11,search,dea471,2017-05-05,2017-05-05,MOW,STR,1,0
2017-04-28 11:24:24,search,6b4d3b,2017-05-01,2017-05-04,PAR,AUH,1,0
2017-04-28 13:21:22,search,1d28b7,2017-10-27,2017-11-06,STR,LIS,2,0
2017-04-28 18:48:20,search,46c2d1,2017-08-05,2017-08-13,HAM,IST,1,0
2017-04-29 03:20:11,search,0035d4,2018-02-08,2018-02-20,DUS,AGP,3,1
2017-04-28 16:29:03,search,6163e4,2017-05-07,2017-05-16,NCE,HKT,1,0
2017-04-30 23:07:14,search,c7cd53,2017-08-23,2017-09-16,FRA,ALA,1,0
2017-04-30 16:45:49,search,42ba98,2017-07-25,2017-07-25,CDG,MRS,2,0
2017-04-30 17:05:20,book,9d171e,2017-05-06,2017-05-06,MUC,PMI,2,0
2017-04-30 18:25:37,book,22c12f,2017-08-08,2017-08-12,MUC,WAW,2,0
2017-04-30 16:01:23,search,5f85ba,2017-05-01,2017-05-08,DUS,CKG,1,0
2017-04-30 13:54:24,search,854303,2017-06-07,2017-06-09,MUC,DUS,1,2
2017-04-30 20:16:41,search,bb4829,2017-11-16,2017-11-17,DUS,MUC,4,0
2017-04-30 16:45:24,search,457f56,2017-05-13,2017-05-13,BER,STR,1,0
2017-04-30 16:54:59,search,ed8dce,2017-05-10,2017-05-12,DUS,CPH,2,0
2017-04-29 20:46:08,search,224544,2017-05-13,2017-05-17,BER,CGN,1,0
2017-04-30 00:42:49,search,cbe1d1,2017-07-12,2017-07-20,ZRH,LIS,3,0
2017-04-30 01:58:54,search,53ab9c,2017-06-21,2017-06-23,BER,REK,1,0
2017-04-29 17:00:50,search,1f2924,2017-06-15,2017-06-15,HAM,MUC,2,0
2017-04-29 12:22:52,book,33e413,2017-05-16,2017-05-23,HAM,BCN,2,0
2017-04-29 14:22:24,search,252be3,2017-06-17,2017-06-25,IST,BER,3,0
2017-04-29 16:10:37,search,24da91,2017-07-26,2017-08-09,FRA,MOW,1,0
2017-04-30 04:00:26,search,695eaf,2017-05-02,2017-05-03,BER,IST,1,0
2017-04-29 15:23:07,search,686c02,2017-06-04,2017-06-06,PAR,TLV,1,0
2017-04-29 05:05:37,search,c08fef,2017-04-30,2017-04-30,MAD,MIL,1,0
2017-04-29 23:15:02,search,a62c72,2017-05-03,2017-05-05,PAR,LIS,1,0
2017-04-29 16:25:59,search,723203,2017-08-24,2017-08-28,VIE,LIS,3,0
2017-04-24 22:26:02,search,dbcc1b,2017-06-11,2017-06-11,CGN,LPA,2,0
2017-04-24 04:26:51,search,f034ba,2017-07-22,2017-07-28,DUS,ATH,1,0
2017-04-24 12:36:36,book,41c939,2017-05-30,2017-05-30,HAM,MUC,1,0
2017-04-24 22:48:46,search,a9e2f4,2017-12-08,2017-12-08,MUC,HAM,2,0
2017-04-24 20:20:44,search,a3c6c8,2017-08-27,2017-09-17,CDG,XIY,2,0
2017-04-25 00:27:30,search,1d28b7,2017-10-27,2017-11-06,STR,LIS,1,0
2017-04-29 22:28:59,search,934c62,2017-06-28,2017-06-30,MUC,TXL,8,0
2017-04-29 11:09:04,book,a6a96c,2017-04-29,2017-04-29,PMI,MUC,2,0
2017-04-30 01:19:08,book,cdbf38,2017-08-05,2017-08-26,IST,STR,2,0
2017-04-29 21:01:29,search,c09cb7,2017-12-13,2017-12-18,MUC,STN,2,0
2017-04-29 15:12:06,search,2c4149,2017-07-29,2017-08-04,CGN,LON,1,0
2017-04-29 22:34:29,search,934c62,2017-06-28,2017-06-30,MUC,TXL,6,0
2017-04-30 02:24:02,search,422e7b,2017-05-06,2017-05-06,DLC,BJS,1,0
2017-04-29 07:43:42,search,a00610,2017-06-15,2017-06-15,DUS,HGH,1,0
2017-04-29 15:58:42,search,f8070c,2017-05-09,2017-05-15,BER,LOS,1,0
2017-04-30 01:00:36,search,b40b6b,2017-07-19,2017-07-22,STR,BER,2,0
2017-05-02 01:25:04,search,33b508,2017-05-11,2017-05-13,PAR,OPO,5,0
2017-05-01 20:09:01,search,7f9795,2017-06-28,2017-07-02,HAM,MAD,2,0
2017-05-01 11:41:03,book,1db2a2,2017-08-16,2017-08-24,HAM,PMI,2,0
2017-05-01 15:41:55,book,0b4472,2017-07-01,2017-07-16,DUS,WAW,1,0
2017-05-01 21:49:49,book,81d429,2017-05-05,2017-05-10,HAM,NBO,1,0
2017-05-01 17:43:26,search,de0719,2017-05-13,2017-05-13,HAV,BER,1,0
2017-05-02 01:44:01,search,ef70cf,2017-06-07,2017-06-10,PAR,CPH,2,0
2017-05-01 21:52:18,search,d56a28,2017-05-05,2017-05-05,FRA,STO,1,0
2017-05-01 23:44:00,search,978da2,2017-07-20,2017-07-29,MUC,PMI,2,0
2017-05-01 10:33:46,search,f1c01d,2017-05-02,2017-05-02,DPS,PER,1,0
2017-05-02 00:08:24,search,f7194c,2017-10-03,2017-10-07,HAM,BHX,2,0
2017-05-02 00:13:08,search,c99641,2017-05-15,2017-05-20,PAR,TLS,1,0
2017-05-01 21:39:32,search,7f9795,2017-06-28,2017-07-02,HAM,MAD,2,0
2017-05-01 20:48:40,search,feab36,2017-05-16,2017-05-24,MUC,BER,1,0
2017-05-01 18:35:46,search,28ae92,2017-06-08,2017-06-15,TLS,TYO,1,0
2017-04-24 23:30:50,search,e8217f,2017-04-25,2017-04-25,CDG,MUC,1,0
2017-04-24 21:37:01,book,a7e406,2017-06-11,2017-06-25,MUC,BKK,1,0
2017-04-24 14:09:07,book,5c4059,2017-07-17,2017-07-24,HAM,PMI,1,0
2017-04-24 22:45:10,book,f12f5b,2017-05-13,2017-06-04,PAR,AGP,1,0
2017-04-24 16:59:50,search,0afd79,2017-07-12,2017-07-17,BNE,NAN,2,0
2017-04-24 15:28:11,search,d77436,2017-09-30,2017-10-07,PAR,ATH,2,0
2017-04-24 13:50:24,search,8a66f0,2017-05-10,2017-05-13,MUC,HAM,2,0
2017-04-25 00:15:17,search,fbfb41,2017-09-24,2017-10-03,NCE,YVR,2,0
2017-04-25 17:38:48,book,c218a2,2017-05-17,2017-05-20,CGN,BER,1,0
2017-04-25 22:14:35,search,f9ae79,2017-12-06,2017-12-13,CGN,LPA,1,0
2017-04-25 17:48:33,search,98d20f,2017-05-09,2017-05-12,AYT,IST,2,1
2017-04-25 16:08:03,search,b73e98,2017-06-19,2017-06-19,RGN,SEL,1,0
2017-04-25 12:00:57,search,78789c,2017-07-26,2017-07-30,STR,SAW,4,1
2017-04-26 00:28:15,search,60ccaf,2017-05-15,2017-05-23,FRA,BER,1,0
2017-04-25 14:37:58,search,b2d14d,2017-05-03,2017-05-05,DUS,BER,2,0
2017-04-25 21:54:02,search,894709,2017-10-01,2017-10-01,IST,STR,4,0
2017-04-24 14:26:01,search,45e11b,2017-12-12,2017-12-18,BER,NYC,1,0
2017-04-24 18:34:06,book,d2320c,2017-07-24,2017-07-29,MUC,NCE,1,0
2017-04-25 01:24:34,search,2a6d17,2017-07-11,2017-07-26,MUC,TLV,1,0
2017-04-24 14:10:01,search,591e27,2017-07-19,2017-08-02,SXF,BUH,2,0
2017-05-02 00:03:29,book,de18df,2017-05-12,2017-06-09,MUC,BER,1,0
2017-05-01 19:50:15,search,18aa68,2017-10-25,2017-10-27,MUC,DUS,2,0
2017-05-01 20:31:51,search,db412d,2017-06-06,2017-06-24,MUC,BKK,2,0
2017-05-01 22:59:04,book,fa34d9,2017-05-03,2017-05-05,PAR,CMN,1,0
2017-05-01 17:05:59,search,bc0499,2017-05-06,2017-05-06,BER,MUC,1,0
2017-05-01 17:34:43,search,5998b6,2017-06-21,2017-06-23,DUS,BCN,6,0
2017-05-01 17:34:45,search,57baaf,2017-10-13,2017-10-27,MUC,PMI,2,1
2017-05-01 23:39:05,search,97ce05,2017-07-20,2017-07-22,DUS,PRG,2,0
2017-04-25 02:26:40,book,99852c,2017-04-26,2017-04-28,CDG,HAM,1,0
2017-04-25 02:52:14,book,67a89c,2017-07-03,2017-07-10,PAR,OPO,2,2
2017-04-24 09:22:53,search,46c398,2017-11-15,2017-11-19,DUS,STO,4,0
2017-04-25 00:48:38,search,bed400,2017-05-16,2017-05-20,MUC,BCN,1,0
2017-04-24 09:30:12,search,d6abf7,2017-05-27,2017-05-30,PAR,NCE,1,0
2017-04-24 20:22:48,search,712746,2017-08-12,2017-09-28,HAM,LAS,1,0
2017-04-24 22:32:28,search,d41501,2017-08-18,2017-09-08,FRA,CAI,4,0
2017-04-24 23:45:22,search,905241,2017-05-03,2017-05-06,BER,ROM,2,0
2017-04-24 23:18:12,search,24cae4,2017-04-25,2017-04-28,GVA,OPO,3,0
2017-04-24 12:14:44,search,41c939,2017-05-30,2017-05-30,HAM,MUC,1,0
2017-05-01 23:36:14,search,f03be2,2017-08-21,2017-08-28,DUS,TCI,3,1
2017-05-01 21:24:40,book,db412d,2017-06-06,2017-06-25,MUC,BKK,2,0
2017-05-02 00:43:37,book,694091,2017-05-06,2017-05-12,DUS,BCN,2,0
2017-05-02 01:11:48,book,19b175,2017-07-28,2017-07-28,VIE,CGN,1,0
2017-05-01 23:24:53,book,3b2115,2017-11-04,2017-11-14,BER,LON,2,0
2017-05-01 18:03:44,search,11cb01,2017-07-12,2017-07-12,HAM,ARN,1,0
2017-05-02 00:57:05,search,6df8ec,2017-05-05,2017-05-05,STR,DXB,1,0
2017-05-02 02:08:03,search,2475d4,2017-07-11,2017-07-21,STR,NYC,1,0
2017-05-01 16:48:26,search,4212cf,2017-10-01,2017-10-18,HEL,MUC,2,0
2017-05-01 23:04:33,search,922838,2017-10-10,2017-10-20,PAR,SHE,1,0
2017-05-01 18:41:05,search,28ae92,2017-06-08,2017-06-15,TLS,TYO,1,0
2017-04-30 21:06:43,search,a62c72,2017-05-03,2017-05-06,PAR,LIS,1,0
2017-04-30 13:13:17,book,97d965,2017-08-16,2017-09-15,CDG,KUL,4,0
2017-05-01 00:38:55,search,031d5e,2017-05-14,2017-05-17,FRA,TXL,2,0
2017-04-30 19:19:05,search,7c6c27,2017-05-18,2017-05-18,PAR,MAD,1,0
2017-04-30 22:51:03,search,c7cd53,2017-08-23,2017-09-16,FRA,ALA,1,0
2017-04-30 21:40:15,search,e52cf6,2017-05-02,2017-05-03,PAR,GVA,1,0
2017-04-25 20:18:35,book,d10426,2017-05-13,2017-05-18,STR,IST,2,0
